first_seen	pid	ppid	comm	cmdline
2026-09-14T00:29:34.544Z	496701	495977	sleep	sleep 0.2 
2026-09-14T00:29:34.746Z	496710	495977	sleep	sleep 0.2 
2026-09-14T00:29:34.948Z	496719	495977	sleep	sleep 0.2 
2026-09-14T00:29:35.150Z	496728	495977	sleep	sleep 0.2 
2026-09-14T00:29:35.352Z	496757	495977	sleep	sleep 0.2 
2026-09-14T00:29:35.554Z	496766	495977	sleep	sleep 0.2 
2026-09-14T00:29:35.755Z	496775	495977	sleep	sleep 0.2 
2026-09-14T00:29:35.957Z	496784	495977	sleep	sleep 0.2 
2026-09-14T00:29:36.159Z	496785	495958	MainThread	/home/effatha/.nvm/versions/node/v24.5.0/bin/node -e require("https").get("https://example.com",r=>{r.resume();r.on("end",()=>setTimeout(()=>process.exit(0),800
2026-09-14T00:29:36.159Z	496804	495977	sleep	sleep 0.2 
2026-09-14T00:29:36.361Z	496806	495977	bash	bash /home/effatha/git/warp/.fork/tools/egress-poll-wsl.sh /tmp/claude-1000/-home-effatha-git-warp/c5e29190-ea8b-4e54-b962-05dd165cb7cc/scratchpad/vc/runs/T-nos
2026-09-14T00:29:36.361Z	496807	495977	grep	grep -E warp-oss|remote-server|terminal-server|claude|node|MainThread|npx|rust-analyzer 
2026-09-14T00:29:36.361Z	496808	496806	ss	ss -Htnp state all 
2026-09-14T00:29:36.361Z	496809	495977	awk	awk -v ts=2026-09-14T00:29:36.353Z -v n=71 -v OFS=\t {print ts,$0,n} 
2026-09-14T00:29:36.361Z	496810	496806	awk	awk -v OFS=\t {print "tcp",$0} 
2026-09-14T00:29:36.563Z	496813	495977	sleep	sleep 0.2 
2026-09-14T00:29:36.765Z	496822	495977	sleep	sleep 0.2 
2026-09-14T00:29:36.967Z	496831	495977	sleep	sleep 0.2 
2026-09-14T00:29:37.168Z	496840	495977	sleep	sleep 0.2 
2026-09-14T00:29:37.168Z	496842	495958	sleep	sleep 1.5 
2026-09-14T00:29:37.370Z	496851	495977	sleep	sleep 0.2 
2026-09-14T00:29:37.572Z	496860	495977	sleep	sleep 0.2 
2026-09-14T00:29:37.774Z	496869	495977	sleep	sleep 0.2 
2026-09-14T00:29:37.975Z	496878	495977	sleep	sleep 0.2 
2026-09-14T00:29:38.177Z	496887	495977	sleep	sleep 0.2 
2026-09-14T00:29:38.379Z	496896	495977	sleep	sleep 0.2 
2026-09-14T00:29:38.581Z	496898	495977	bash	bash /home/effatha/git/warp/.fork/tools/egress-poll-wsl.sh /tmp/claude-1000/-home-effatha-git-warp/c5e29190-ea8b-4e54-b962-05dd165cb7cc/scratchpad/vc/runs/T-nos
2026-09-14T00:29:38.581Z	496899	495977	grep	grep -E warp-oss|remote-server|terminal-server|claude|node|MainThread|npx|rust-analyzer 
2026-09-14T00:29:38.581Z	496901	495977	awk	awk -v ts=2026-09-14T00:29:38.573Z -v n=81 -v OFS=\t {print ts,$0,n} 
2026-09-14T00:29:38.581Z	496903	496898	ss	ss -Hunp 
2026-09-14T00:29:38.581Z	496904	496898	awk	awk -v OFS=\t {print "udp",$0} 
