first_seen	pid	ppid	comm	cmdline
2026-09-14T00:27:39.645Z	493223	492720	sleep	sleep 0.2 
2026-09-14T00:27:39.847Z	493232	492720	sleep	sleep 0.2 
2026-09-14T00:27:40.049Z	493234	492720	bash	bash /home/effatha/git/warp/.fork/tools/egress-poll-wsl.sh /tmp/claude-1000/-home-effatha-git-warp/c5e29190-ea8b-4e54-b962-05dd165cb7cc/scratchpad/vc/runs/T-hom
2026-09-14T00:27:40.049Z	493235	492720	grep	grep -E warp-oss|remote-server|terminal-server|claude|node|MainThread|npx|rust-analyzer 
2026-09-14T00:27:40.049Z	493237	492720	awk	awk -v ts=2026-09-14T00:27:40.031Z -v n=42 -v OFS=\t {print ts,$0,n} 
2026-09-14T00:27:40.049Z	493239	493234	ss	ss -Hunp 
2026-09-14T00:27:40.049Z	493240	493234	awk	awk -v OFS=\t {print "udp",$0} 
2026-09-14T00:27:40.251Z	493241	492720	sleep	sleep 0.2 
2026-09-14T00:27:40.453Z	493250	492720	sleep	sleep 0.2 
2026-09-14T00:27:40.655Z	493259	492720	sleep	sleep 0.2 
2026-09-14T00:27:40.857Z	493268	492720	sleep	sleep 0.2 
2026-09-14T00:27:43.422Z	493277	492720	sleep	sleep 0.2 
2026-09-14T00:27:43.624Z	493286	492720	sleep	sleep 0.2 
2026-09-14T00:27:43.827Z	493295	492720	sleep	sleep 0.2 
2026-09-14T00:27:44.029Z	493304	492720	sleep	sleep 0.2 
2026-09-14T00:27:44.231Z	493313	492720	sleep	sleep 0.2 
2026-09-14T00:27:44.433Z	493322	492720	sleep	sleep 0.2 
2026-09-14T00:27:44.635Z	493324	492720	bash	bash /home/effatha/git/warp/.fork/tools/egress-poll-wsl.sh /tmp/claude-1000/-home-effatha-git-warp/c5e29190-ea8b-4e54-b962-05dd165cb7cc/scratchpad/vc/runs/T-hom
2026-09-14T00:27:44.635Z	493325	492720	grep	grep -E warp-oss|remote-server|terminal-server|claude|node|MainThread|npx|rust-analyzer 
2026-09-14T00:27:44.635Z	493326	492720	awk	awk -v ts=2026-09-14T00:27:44.624Z -v n=52 -v OFS=\t {print ts,$0,n} 
2026-09-14T00:27:44.635Z	493327	493324	ss	ss -Htnp state all 
2026-09-14T00:27:44.635Z	493328	493324	awk	awk -v OFS=\t {print "tcp",$0} 
2026-09-14T00:27:44.837Z	493331	492720	sleep	sleep 0.2 
2026-09-14T00:27:44.837Z	493344	492701	sleep	sleep 3 
2026-09-14T00:27:45.039Z	493353	492720	sleep	sleep 0.2 
2026-09-14T00:27:45.241Z	493362	492720	sleep	sleep 0.2 
2026-09-14T00:27:45.443Z	493389	492720	sleep	sleep 0.2 
2026-09-14T00:27:45.645Z	493398	492720	sleep	sleep 0.2 
2026-09-14T00:27:45.847Z	493407	492720	sleep	sleep 0.2 
2026-09-14T00:27:46.048Z	493416	492720	sleep	sleep 0.2 
2026-09-14T00:27:46.250Z	493425	492720	sleep	sleep 0.2 
2026-09-14T00:27:46.453Z	493434	492720	sleep	sleep 0.2 
2026-09-14T00:27:46.655Z	493443	492720	sleep	sleep 0.2 
2026-09-14T00:27:46.856Z	493445	492720	bash	bash /home/effatha/git/warp/.fork/tools/egress-poll-wsl.sh /tmp/claude-1000/-home-effatha-git-warp/c5e29190-ea8b-4e54-b962-05dd165cb7cc/scratchpad/vc/runs/T-hom
2026-09-14T00:27:46.856Z	493446	492720	grep	grep -E warp-oss|remote-server|terminal-server|claude|node|MainThread|npx|rust-analyzer 
2026-09-14T00:27:46.856Z	493447	493445	ss	ss -Htnp state all 
2026-09-14T00:27:46.856Z	493448	492720	awk	awk -v ts=2026-09-14T00:27:46.848Z -v n=62 -v OFS=\t {print ts,$0,n} 
2026-09-14T00:27:46.856Z	493449	493445	awk	awk -v OFS=\t {print "tcp",$0} 
2026-09-14T00:27:47.058Z	493452	492720	sleep	sleep 0.2 
2026-09-14T00:27:47.260Z	493461	492720	sleep	sleep 0.2 
2026-09-14T00:27:47.462Z	493470	492720	sleep	sleep 0.2 
2026-09-14T00:27:47.664Z	493485	492720	sleep	sleep 0.2 
2026-09-14T00:27:47.866Z	493499	492701	MainThread	/home/effatha/.nvm/versions/node/v24.5.0/bin/node -e require("https").get("https://example.com",r=>{r.resume();r.on("end",()=>setTimeout(()=>process.exit(0),800
2026-09-14T00:27:47.866Z	493514	492720	sleep	sleep 0.2 
2026-09-14T00:27:48.068Z	493527	492720	sleep	sleep 0.2 
2026-09-14T00:27:48.270Z	493536	492720	sleep	sleep 0.2 
2026-09-14T00:27:48.472Z	493545	492720	sleep	sleep 0.2 
2026-09-14T00:27:48.674Z	493554	492720	sleep	sleep 0.2 
2026-09-14T00:27:48.876Z	493562	492701	sleep	sleep 1.5 
2026-09-14T00:27:48.876Z	493565	492720	sleep	sleep 0.2 
2026-09-14T00:27:49.078Z	493567	492720	bash	bash /home/effatha/git/warp/.fork/tools/egress-poll-wsl.sh /tmp/claude-1000/-home-effatha-git-warp/c5e29190-ea8b-4e54-b962-05dd165cb7cc/scratchpad/vc/runs/T-hom
2026-09-14T00:27:49.078Z	493568	492720	grep	grep -E warp-oss|remote-server|terminal-server|claude|node|MainThread|npx|rust-analyzer 
2026-09-14T00:27:49.078Z	493570	492720	awk	awk -v ts=2026-09-14T00:27:49.071Z -v n=72 -v OFS=\t {print ts,$0,n} 
2026-09-14T00:27:49.078Z	493572	493567	ss	ss -Hunp 
2026-09-14T00:27:49.078Z	493573	493567	awk	awk -v OFS=\t {print "udp",$0} 
2026-09-14T00:27:49.280Z	493574	492720	sleep	sleep 0.2 
2026-09-14T00:27:49.481Z	493583	492720	sleep	sleep 0.2 
2026-09-14T00:27:49.683Z	493592	492720	sleep	sleep 0.2 
2026-09-14T00:27:49.885Z	493601	492720	sleep	sleep 0.2 
2026-09-14T00:27:50.087Z	493610	492720	sleep	sleep 0.2 
2026-09-14T00:27:50.289Z	493619	492720	sleep	sleep 0.2 
